batches,device/batches_per_sec,device/items_per_sec,device/samples_per_sec,lengths,samples,step,time
1,,,,488,4,1,0.6732937000342645
2,,,,732,8,2,0.8793897000141442
3,,,,968,12,3,1.0353196000214666
4,,,,1232,16,4,1.1887797000235878
5,,,,1476,20,5,1.335655200004112
6,,,,1736,24,6,1.5184746000450104
7,,,,1940,28,7,1.6661710999906063
8,,,,2200,32,8,1.81931110000005
9,,,,2436,36,9,1.9811703000450507
10,,,,2660,40,10,2.170119700022042
11,,,,2904,44,11,2.3326416999916546
12,,,,3136,48,12,2.53039249998983
13,,,,3448,52,13,2.715856100025121
14,,,,3684,56,14,2.8773205000325106
15,,,,3972,60,15,3.0315263000084087
16,,,,4200,64,16,3.1782579999999143
17,,,,4420,68,17,3.3283142000436783
18,,,,4664,72,18,3.482898299989756
19,,,,4892,76,19,3.622777800017502
20,,,,5116,80,20,3.7651421999908052
21,,,,5368,84,21,3.9283467000350356
22,,,,5684,88,22,4.093485300021712
23,,,,5928,92,23,4.251513700000942
24,,,,6168,96,24,4.402135300042573
25,,,,6384,100,25,4.576404599996749
26,,,,6620,104,26,4.718623600027058
27,,,,6848,108,27,4.8846935000037774
28,,,,7072,112,28,5.029936300008558
29,,,,7268,116,29,5.19488220004132
30,,,,7504,120,30,5.329334000009112
31,,,,7700,124,31,5.491872699989472
32,,,,7948,128,32,5.674262600019574
33,,,,8192,132,33,5.809478799987119
34,,,,8512,136,34,5.987179099989589
35,,,,8696,140,35,6.147833900002297
36,,,,8968,144,36,6.318775099993218
37,,,,9200,148,37,6.474760000011884
38,,,,9400,152,38,6.625579499988817
39,,,,9628,156,39,6.764992900018115
40,,,,9860,160,40,6.913594799989369
41,,,,10136,164,41,7.0706851000431925
42,,,,10432,168,42,7.246487200027332
43,,,,10692,172,43,7.401199500018265
44,,,,10944,176,44,7.636554100026842
45,,,,11192,180,45,7.83920530002797
46,,,,11428,184,46,7.9990134999970905
47,,,,11736,188,47,8.163700900040567
48,,,,12060,192,48,8.333812900003977
49,,,,12332,196,49,8.495100400003139
50,6.142629115234303,1520.864825020869,24.570516460937213,12620,200,50,8.650334000005387
51,6.1819466241054615,1533.1227627781543,24.727786496421846,12884,204,51,8.80569559999276
52,6.190147745693216,1531.1140954653426,24.760590982772865,13088,208,52,8.951124200015329
53,6.203136019480832,1526.7310284681394,24.812544077923327,13292,212,53,9.088010000006761
54,6.202203321333203,1519.9195404605937,24.80881328533281,13484,216,54,9.236073400010355
55,6.228121736430588,1517.1196131843978,24.912486945722353,13672,220,55,9.386015099997167
56,6.212693252476676,1514.8828363385985,24.850773009906703,13888,224,56,9.553249699994922
57,6.221696518491468,1513.522908171802,24.886786073965872,14120,228,57,9.694976500002667
58,6.232492102947759,1512.0789004049584,24.929968411791037,14324,232,58,9.84319390001474
59,6.269837638356532,1523.1866785101256,25.079350553426128,14564,236,59,9.985314099991228
60,6.273712874185189,1519.5188651189758,25.094851496740755,14772,240,60,10.143008699989878
61,6.302022390995935,1537.693463403008,25.20808956398374,15092,244,61,10.305674300005194
62,6.335963590107793,1532.0101350121863,25.343854360431173,15296,248,62,10.449486400000751
63,6.339452258912246,1533.8886935033383,25.357809035648984,15540,252,63,10.606694900023285
64,6.339891657990911,1529.8546727364192,25.359566631963645,15796,256,64,10.760364999994636
65,6.348080187003769,1528.2031405284993,25.392320748015077,15996,260,65,10.897127100033686
66,6.355445102846229,1530.494943134398,25.421780411384916,16220,264,66,11.038238400011323
67,6.368434275838665,1532.5832036875415,25.47373710335466,16456,268,67,11.177097200008575
68,6.369102045788899,1534.8236113607209,25.476408183155595,16700,272,68,11.316170000005513
69,6.375890576902236,1535.939027954163,25.503562307608945,16920,276,69,11.45034310000483
70,6.382177584148927,1537.4535551692638,25.528710336595708,17172,280,70,11.60597700002836
71,6.397952905791713,1530.808160561266,25.59181162316685,17408,284,71,11.752184999990277
72,6.3895037300995385,1520.4410916930738,25.558014920398154,17588,288,72,11.920340900018346
73,6.395147163951199,1523.3501570946612,25.580588655804796,17840,292,73,12.064195100043435
74,6.428119754735476,1531.7291072712533,25.712479018941902,18060,296,74,12.199162400036585
75,6.401328800891845,1528.4805504170322,25.60531520356738,18320,300,75,12.373284300032537
76,6.411899732166705,1529.9577891529207,25.64759892866682,18540,304,76,12.526734400016721
77,6.402747170527969,1532.4779350194292,25.610988682111877,18800,308,77,12.682901300024241
78,6.42241606708582,1544.001250413693,25.68966426834328,19048,312,78,12.824409699998796
79,6.413696262492616,1541.3813711655723,25.654785049970464,19280,316,79,12.969234300020617
80,6.4376088366043716,1552.9089071155852,25.750435346417486,19520,320,80,13.103394500038121
81,6.4652117248791425,1556.9285378280383,25.86084689951657,19748,324,81,13.253287400002591
82,6.452300950404853,1549.0789465420958,25.80920380161941,19956,328,82,13.40366890002042
83,6.452791227928865,1548.1431362353414,25.81116491171546,20268,332,83,13.580792199994903
84,6.459782933895142,1561.4218177357973,25.83913173558057,20540,336,84,13.733228099998087
85,6.47393275599456,1558.5002201982006,25.89573102397824,20764,340,85,13.887590199999977
86,6.480267288530079,1562.670169005539,25.921069154120318,21016,344,86,14.036176500027068
87,6.479886195191737,1569.4548849905211,25.919544780766948,21268,348,87,14.187440700014122
88,6.481196428837998,1567.126842630053,25.92478571535199,21476,352,88,14.325325400044676
89,6.486406345554858,1567.857076668403,25.945625382219433,21704,356,89,14.467854799993802
90,6.477249592781203,1567.230023918652,25.908998371124813,21992,360,90,14.635624399990775
91,6.513135665450066,1566.8743515168444,26.052542661800263,22220,364,91,14.769745199999306
92,6.523717113348933,1564.0944621963934,26.094868453395733,22440,368,92,14.912254800030496
93,6.575646478662006,1576.008005008298,26.302585914648024,22688,372,93,15.088292900007218
94,6.628624315344692,1589.2464991157028,26.514497261378768,22940,376,94,15.23138770001242
95,6.650152934506481,1593.8652257723288,26.600611738025925,23172,380,95,15.367265100008808
96,6.657323498084051,1595.5838196224306,26.629293992336205,23480,384,96,15.524016200040933
97,6.646406520591274,1590.2544907635122,26.585626082365096,23784,388,97,15.70621780003421
98,6.6602916348738255,1592.4893223302397,26.641166539495302,24048,392,98,15.852135599998292
99,6.664133117384505,1595.5838721052046,26.65653246953802,24352,396,99,16.003128300013486
100,6.667469212200751,1591.4840797122447,26.669876848803003,24580,400,100,16.15481090004323
101,6.6637890884205495,1596.589467307291,26.655156353682198,24828,404,101,16.304298100003507
102,6.64973616693561,1595.3938444590822,26.59894466774244,25048,408,102,16.456723400042392
103,6.630547054756759,1598.3677920568741,26.522188219027036,25296,412,103,16.62611220002873
104,6.58280628227055,1592.2330623973583,26.3312251290822,25524,416,104,16.829649000021163
105,6.52964269219433,1595.897977177945,26.11857076877732,25864,420,105,17.057488800026476
106,6.403658229606585,1562.4926080240068,25.61463291842634,26076,424,106,17.34685269999318
107,6.323583361484452,1554.3109797085458,25.29433344593781,26368,428,107,17.591965000028722
108,6.275681465341936,1551.758298654753,25.102725861367745,26680,432,108,17.793231100018602
109,6.257736845518061,1547.3212167407517,25.030947382072245,26888,436,109,17.973315600014757
110,6.254626429105709,1546.0415369250684,25.018505716422837,27204,440,110,18.139875199995004
111,6.2367770779922385,1553.8484605740662,24.947108311968954,27504,444,111,18.30610839999281
112,6.23388025118009,1556.6889541518283,24.93552100472036,27776,448,112,18.466967799991835
113,6.188837940716689,1545.9464570280054,24.755351762866756,28036,452,113,18.67784489999758
114,6.136420569057868,1541.8695927804176,24.54568227623147,28308,456,114,18.88223819999257
115,6.052308820550918,1526.169954831166,24.20923528220367,28576,460,115,19.134322300029453
116,6.0145012817328585,1521.5460793542964,24.058005126931434,28852,464,116,19.324073600000702
117,5.978139310958555,1516.251333808019,23.91255724383422,29128,468,117,19.512700300023425
118,5.92627223879575,1506.9663692937766,23.705088955183,29380,472,118,19.718609900039155
119,5.913728501069061,1500.3974025569503,23.654914004276243,29604,476,119,19.89178180001909
120,5.912674313327313,1499.1646054852765,23.650697253309254,29832,480,120,20.039467099995818
121,5.923367246180298,1510.5795328218164,23.693468984721193,30084,484,121,20.192662700021174
122,5.91052243434337,1504.4088939006226,23.64208973737348,30312,488,122,20.3544944000314
123,5.8785538287496175,1495.7920232010251,23.51421531499847,30528,492,123,20.534545800008345
124,5.880092952505265,1496.6636592580749,23.52037181002106,30792,496,124,20.706485900038388
125,5.869653842920249,1490.1733429781202,23.478615371680995,30980,500,125,20.874756500008516
126,5.862471842350033,1485.4785794820002,23.44988736940013,31216,504,126,21.04115040000761
127,5.857499913609968,1481.3497740705047,23.42999965443987,31440,508,127,21.18975339998724
128,5.837887163305579,1483.5381828057361,23.351548653222316,31732,512,128,21.36268190003466
129,5.806575733712001,1476.0552518187078,23.226302934848004,31976,516,129,21.542103000043426
130,5.75407424858195,1460.8302786195807,23.0162969943278,32188,520,130,21.768992600031197
131,5.699599093700983,1450.7224468701768,22.798396374803932,32428,524,131,22.0007648000028
132,5.6562235080904095,1428.6004517576919,22.624894032361638,32644,528,132,22.243816200003494
133,5.589568459869753,1408.1149605843311,22.35827383947901,32884,532,133,22.499557800008915
134,5.5322286187770855,1390.9603384353813,22.128914475108342,33084,536,134,22.7447802000097
135,5.48018315443086,1373.4010027838972,21.92073261772344,33296,540,135,22.97748350002803
136,5.430586914106118,1363.188143745005,21.72234765642447,33568,544,136,23.21040650003124
137,5.381248733506632,1353.4389671782803,21.524994934026527,33800,548,137,23.43101860000752
138,5.316361078437001,1337.553048468803,21.265444313748002,34032,552,138,23.684685499989428
139,5.28385431505998,1327.2179369338414,21.13541726023992,34300,556,139,23.909157900023274
140,5.230494886783522,1322.3545032137608,20.92197954713409,34608,560,140,24.137883600022178
141,5.189835992199558,1312.498930925243,20.75934396879823,34832,564,141,24.35378629999468
142,5.168371679089386,1303.6953868070368,20.673486716357544,35048,568,142,24.569035199994687
143,5.118729612383068,1290.3377177990951,20.47491844953227,35292,572,143,24.80407539999578
144,5.066911042050455,1278.5160841614656,20.26764416820182,35536,576,144,25.037851300032344
145,5.028280795718467,1270.4105357345838,20.113123182873867,35860,580,145,25.268897600006312
146,5.008912132473308,1263.881420528571,20.035648529893233,36148,584,146,25.488781100022607
147,4.95984690145931,1244.2130227089353,19.83938760583724,36340,588,147,25.73147280002013
148,4.926202124265147,1232.9580173875052,19.704808497060586,36616,592,148,25.94993900001282
149,4.891971492068928,1224.7899237694205,19.56788596827571,36848,596,149,26.171222500037402
150,4.841997039565651,1221.3690491639072,19.367988158262605,37188,600,150,26.42408950004028
151,4.801267550316919,1211.48718351262,19.205070201267677,37412,604,151,26.662361700029578
152,4.769649207485999,1203.1196776434072,19.078596829943997,37656,608,152,26.89940440002829
153,4.7587594485075835,1203.4805527735912,19.035037794030334,37916,612,153,27.12645020004129
154,4.762106121715319,1200.8282293860098,19.048424486861276,38220,616,154,27.347053700010292
155,4.761107634962466,1206.406375422326,19.044430539849863,38492,620,155,27.63857549999375
156,4.75540441522519,1200.691090309511,19.02161766090076,38740,624,156,27.896030800009612
157,4.730582330450289,1185.5418575087663,18.922329321801158,38960,628,157,28.15136389998952
158,4.701291273936876,1185.876737670608,18.805165095747505,39248,632,158,28.3959840000025
159,4.666759779620235,1171.4519446801812,18.66703911848094,39504,636,159,28.639665700029582
160,4.6392594681337895,1166.821095617976,18.557037872535158,39828,640,160,28.86813890002668
161,4.60253477181267,1152.3244200122008,18.41013908725068,40044,644,161,29.11327520001214
162,4.571966223990392,1143.9246103290247,18.28786489596157,40296,648,162,29.395334400003776
163,4.507962059187863,1129.750491567897,18.03184823675145,40588,652,163,29.751894899993204
164,4.488474856103647,1119.0042620849417,17.953899424414587,40792,656,164,30.051170799997635
165,4.421945824727344,1103.1401175809604,17.687783298909377,41076,660,165,30.40516820002813
166,4.396523692058029,1097.8747733882049,17.586094768232115,41364,664,166,30.657869399990886
167,4.3795821769723435,1087.9239644511706,17.518328707889374,41552,668,167,30.90689179999754
168,4.350357941229912,1083.1503445511207,17.401431764919646,41804,672,168,31.155222800036427
169,4.301947062112435,1069.6923062199573,17.20778824844974,42016,676,169,31.42965840001125
170,4.254492118526044,1056.155961831649,17.017968474104176,42248,680,170,31.70990110002458
171,4.20991947241008,1049.5586994890111,16.83967788964032,42528,684,171,31.993671900010668
172,4.187859443333681,1048.5032581799512,16.751437773334725,42796,688,172,32.23503400001209
173,4.146425692203097,1034.7447625359077,16.58570276881239,43020,692,173,32.52389290003339
174,4.100146805342897,1028.2164070215003,16.400587221371588,43268,696,174,32.825548099994194
175,4.060154015564232,1021.501606201548,16.24061606225693,43544,700,175,33.10965810000198
176,4.024223625203519,1012.1333052450648,16.096894500814077,43764,704,176,33.36601510003675
177,4.0008261951027215,1001.6762400310242,16.003304780410886,44000,708,177,33.61015220003901
178,3.9686521512126034,992.6489952094217,15.874608604850414,44232,712,178,33.88886410003761
179,3.960256322335922,995.3983033854943,15.841025289343689,44504,716,179,34.14192910003476
180,3.9491814177031466,994.8713351046457,15.796725670812586,44772,720,180,34.40839940001024
181,3.9458719459298055,997.258738334586,15.783487783719222,45028,724,181,34.66185730003053
182,3.9426225156610175,993.5408739465764,15.77049006264407,45232,728,182,34.92783360002795
183,3.9325284062884696,995.8124992903537,15.730113625153878,45492,732,183,35.204957200039644
184,3.931295871060526,997.425923857642,15.725183484242104,45728,736,184,35.44156700000167
185,3.8991813660816392,986.0950099690546,15.596725464326557,45960,740,185,35.777146900014486
186,3.8882452299996872,983.9640990203291,15.552980919998749,46200,744,186,36.03310440003406
187,3.8784360420206703,978.948917708401,15.513744168082681,46400,748,187,36.318644000042696
188,3.864526850293771,971.6524652167195,15.458107401175084,46620,752,188,36.588588499987964
189,3.84727317918175,961.0331370037677,15.389092716727,46848,756,189,36.8741770000197
190,3.837543771492682,960.1691150714342,15.350175085970728,47092,760,190,37.1223702999996
191,3.823460408162228,955.0848039980749,15.293841632648911,47288,764,191,37.38465110003017
192,3.814759899279986,949.797362677874,15.259039597119944,47492,768,192,37.64892050001072
193,3.803464258905499,946.9849787478998,15.213857035621997,47736,772,193,37.92084340000292
194,3.792524425078395,943.6419957256284,15.17009770031358,48052,776,194,38.189051699999254
195,3.78316725897732,937.9166502460507,15.13266903590928,48296,780,195,38.44089150003856
196,3.77481933117176,937.387788197918,15.09927732468704,48508,784,196,38.712226500036195
197,3.7633014561918054,933.2987611355677,15.053205824767222,48768,788,197,38.97042130003683
198,3.756233997354703,930.0128746103521,15.024935989418813,48980,792,198,39.21620319999056
199,3.760909410004439,925.3372213676228,15.043637640017756,49244,796,199,39.45285320002586
200,3.744925854746277,938.8299836674136,14.979703418985109,49696,800,200,39.74673290003557
201,3.751569534193893,940.4955134293425,15.006278136775572,49940,804,201,39.96060440002475
202,3.7475793601121175,934.6004036851035,14.99031744044847,50136,808,202,40.20155689999228
203,3.7379817022612674,933.7325721566921,14.95192680904507,50460,812,203,40.45573210000293
204,3.7528601006299596,937.4491353410348,15.011440402519838,50732,816,204,40.695283900015056
205,3.7471015977922124,935.3989131468234,14.98840639116885,50972,820,205,40.972804600023665
206,3.746640716045544,938.648192452553,14.986562864182176,51236,824,206,41.22974630002864
207,3.7414960376460966,941.0244319989897,14.965984150584386,51572,828,207,41.49234960001195
208,3.7355876644331896,938.3186321192592,14.942350657732758,51812,832,208,41.75674510002136
209,3.733120836989012,934.9563043169215,14.932483347956047,52100,836,209,41.993886000011116
210,3.728118597271812,941.6162399966519,14.912474389087247,52420,840,210,42.25663389998954
211,3.7396284743262167,942.9969271178517,14.958513897304867,52652,844,211,42.49824029998854
212,3.7630149054229527,944.9007223739594,15.05205962169181,52892,848,212,42.77336869999999
213,3.784513040438093,954.0062260304352,15.138052161752372,53144,852,213,42.998675400041975
214,3.812150006708607,959.417018014909,15.248600026834428,53408,856,214,43.25880720000714
215,3.812957056815134,958.9976075140756,15.251828227260535,53688,860,215,43.50878780003404
216,3.8079671983775154,962.7162786428706,15.231868793510062,53940,864,216,43.77464970003348
217,3.8123546291905477,962.8918549155554,15.24941851676219,54180,868,217,44.00817190000089
218,3.822364547311676,968.2283420659699,15.289458189246703,54428,872,218,44.24894850002602
219,3.824340128257598,969.6653419076,15.297360513030393,54672,876,219,44.522569000022486
220,3.8311894127608412,966.3979824841632,15.324757651043365,54888,880,220,44.783433700038586
221,3.826996275292033,963.1534299367622,15.307985101168132,55128,884,221,45.0388091999921
222,3.839300724501663,971.8915548309924,15.357202898006651,55424,888,222,45.286633700015955
223,3.8586369911301337,978.0463557109441,15.434547964520535,55688,892,223,45.5243327000062
224,3.858007619986599,972.8477990317228,15.432030479946397,55900,896,224,45.81051430001389
225,3.840830647827923,969.1434720356008,15.363322591311691,56128,900,225,46.12367210001685
226,3.8291236533961346,966.8146497921832,15.316494613584538,56372,904,226,46.406813900044654
227,3.8188084796965547,964.8336526253744,15.275233918786219,56612,908,227,46.7200915000285
228,3.796136970457101,958.795737681165,15.184547881828404,56880,912,228,47.04978790000314
229,3.7887448745734256,956.6194201678045,15.154979498293702,57144,916,229,47.34144230000675
230,3.767291512465972,947.5122571353191,15.069166049863888,57352,920,230,47.66854919999605
231,3.758995429498334,946.3462779243152,15.035981717993335,57568,924,231,47.963231200003065
232,3.753045184495624,950.6693230604017,15.012180737982495,57904,928,232,48.261021699989215
233,3.74006019848441,946.464213494014,14.96024079393764,58128,932,233,48.54296039999463
234,3.752014333974744,947.039046583666,15.008057335898975,58328,936,234,48.83679850003682
235,3.7433973537297582,944.252883512241,14.973589414919033,58560,940,235,49.12281820003409
236,3.7480480414516375,947.2617743946342,14.99219216580655,58784,944,236,49.39211570000043
237,3.739948896865629,947.0466512716066,14.959795587462516,59028,948,237,49.69037180003943
238,3.7280920194170895,943.4355314443247,14.912368077668358,59248,952,238,50.01762940001208
239,3.7259990059071826,944.4266868034124,14.90399602362873,59512,956,239,50.27320580004016
240,3.731704035817197,948.9190262506587,14.926816143268788,59748,960,240,50.51538160000928
241,3.7347534502106114,951.5237157638627,14.939013800842446,59976,964,241,50.76892980001867
242,3.728964095452363,949.7443247192957,14.915856381809451,60216,968,242,51.06122199998936
243,3.7361314609533007,948.5199055971236,14.944525843813203,60492,972,243,51.30422190000536
244,3.7372885948379637,945.4577432981918,14.949154379351855,60692,976,244,51.55200100003276
245,3.728558676036459,944.4667405502964,14.914234704145835,60920,980,245,51.854033900017384
246,3.7188929781547833,941.1076107983533,14.875571912619133,61168,984,246,52.1463853000314
247,3.711753636030545,938.3919192478855,14.84701454412218,61368,988,247,52.41751040000236
248,3.6947054343359245,933.4786383077294,14.778821737343698,61624,992,248,52.71507420000853
249,3.7081879764676344,922.0522919445236,14.832751905870538,61880,996,249,52.96073400002206
250,3.6981729086174475,920.769581329242,14.79269163446979,62140,1000,250,53.210390500025824
251,3.69269862444736,918.803706719637,14.77079449778944,62328,1004,251,53.47098530002404
252,3.6858889637449006,910.4897962687403,14.743555854979602,62564,1008,252,53.74967570003355
253,3.6697497257686544,904.7056466792927,14.678998903074618,62812,1012,253,54.0476931000012
254,3.671645135226961,909.9685412693105,14.686580540907844,63116,1016,254,54.318320900027175
255,3.66946894525246,909.4292014519566,14.67787578100984,63380,1020,255,54.58317719999468
256,3.6716539941801347,909.9707368433378,14.686615976720539,63716,1024,256,54.8378337000031
257,3.668952264199897,913.1947309016723,14.675809056799588,64008,1028,257,55.112056499987375
258,3.6610434434124683,910.3296594803575,14.644173773649873,64284,1032,258,55.378048399987165
259,3.6631805099754158,904.5813096061742,14.652722039901663,64520,1036,259,55.63298809999833
260,3.6570593900399038,902.7712322841362,14.628237560159615,64748,1040,260,55.896983599988744
261,3.6613952712038627,900.8526814210974,14.64558108481545,64948,1044,261,56.156245000020135
262,3.6500567259831564,894.7853345410138,14.600226903932626,65156,1048,262,56.42312430002494
263,3.6397667845360444,891.9657050756903,14.559067138144178,65416,1052,263,56.72120820003329
264,3.6234337726038732,888.2589076840352,14.493735090415493,65700,1056,264,57.031872000021394
265,3.615036023771647,889.7415193201236,14.460144095086587,66000,1060,265,57.32914809999056
266,3.5967468907030136,884.3593171263246,14.386987562812054,66228,1064,266,57.63159370003268
267,3.584115792742404,881.8387754551514,14.336463170969616,66484,1068,267,57.92038180003874
268,3.5889817527830354,881.5711097244207,14.355927011132142,66708,1072,268,58.17546649998985
269,3.584697202725282,881.6891976988795,14.338788810901129,66940,1076,269,58.452649599988945
270,3.5850846605899904,883.5404563527495,14.340338642359962,67204,1080,270,58.70654780004406
271,3.571672132392153,878.7771271044857,14.286688529568613,67480,1084,271,59.00569810002344
272,3.561717750471327,875.1649329729546,14.246871001885308,67728,1088,272,59.281739500002004
273,3.5653526076951008,878.3864628590868,14.261410430780403,67972,1092,273,59.55389550002292
274,3.574612425566988,880.0841694293907,14.298449702267952,68192,1096,274,59.831451900012325
275,3.5668134216302905,878.1640228275066,14.267253686521162,68436,1100,275,60.14456640003482
276,3.57396207290677,878.4652899201865,14.29584829162708,68656,1104,276,60.430365700041875
277,3.585934906544127,876.7244934775232,14.343739626176507,68860,1108,277,60.71428580000065
278,3.573367018858086,878.319028063812,14.293468075432344,69188,1112,278,61.05399960000068
279,3.5816425440452515,880.0607393939761,14.326570176181006,69392,1116,279,61.3494231000077
280,3.585054155058213,880.0210485110242,14.340216620232852,69596,1120,280,61.63108610000927
281,3.5906997417751803,871.7339617991336,14.362798967100721,69800,1124,281,61.907386900042184
282,3.5829373212574427,873.9442217075297,14.33174928502977,70080,1128,282,62.21889040002134
283,3.5791078969904886,875.0553593050215,14.316431587961954,70308,1132,283,62.52736090001417
284,3.5771338914072563,873.6967022931029,14.308535565629025,70528,1136,284,62.82093560002977
285,3.5642262625194876,869.671208054755,14.25690505007795,70740,1140,285,63.13984000001801
286,3.5646373656595225,869.1895356102035,14.25854946263809,70976,1144,286,63.436510600033216
287,3.5687454574981667,872.5218485883272,14.274981829992667,71228,1148,287,63.74794460000703
288,3.5608687787297857,868.2706156788465,14.243475114919143,71460,1152,288,64.03389260004042
289,3.5594126998042466,871.1117774704597,14.237650799216986,71740,1156,289,64.2816976000322
290,3.5565466271992445,872.4426624272432,14.226186508796978,71996,1160,290,64.54633949999698
291,3.5510533674301312,868.1963130982239,14.204213469720525,72196,1164,291,64.85994450002909
292,3.5325747804271557,863.96686058447,14.130299121708623,72476,1168,292,65.17512430000352
293,3.532076451377074,867.0166440237438,14.128305805508296,72720,1172,293,65.42486040003132
294,3.5361787713066946,870.0443115688471,14.144715085226778,72976,1176,294,65.71079939999618
295,3.5397144073168483,867.1577907230908,14.158857629267393,73172,1180,295,65.98931000003358
296,3.5448924162786035,872.1882238909152,14.179569665114414,73424,1184,296,66.24021479999647
297,3.5552156479119934,874.1477168580346,14.220862591647974,73672,1188,297,66.49764180002967
298,3.5514327882346217,869.7386420166421,14.205731152938487,73880,1192,298,66.75798230001237
